 "topic_label" , "lecture" , "lab" , "fromoutline" , "fromlecture" , "fromlab" , "uri" ,
 "Bahar" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Mohammad-Taqi_Bahar" ,
 "Facebook" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/Facebook" ,
 "Intelligent_Systems" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Artificial_intelligence" ,
 "Intelligent_Systems" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/Artificial_intelligence" ,
 "Artificial_Intelligence" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Artificial_intelligence" ,
 "Sheffield" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Sheffield" ,
 "Sheffield" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/University_of_Sheffield" ,
 "Semantic_Web" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Semantic_Web" ,
 "Deep_Learning" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Deep_learning" ,
 "Gartner" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Gartner" ,
 "intelligent_agent" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/Intelligent_agent" ,
 "graph" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Graph_database" ,
 "graph" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Chart" ,
 "graph" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Graphics" ,
 "graph" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Graph_theory" ,
 "graph" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/Graph_database" ,
 "graph" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/Chart" ,
 "graph" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/Graphics" ,
 "graph" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/Graph_theory" ,
 "Solr" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Apache_Solr" ,
 "RDF" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Resource_Description_Framework" ,
 "RDF" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/Resource_Description_Framework" ,
 "psychotherapist" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Psychotherapy" ,
 "Amazon" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Amazons" ,
 "Amazon" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Amazon_rainforest" ,
 "Amazon" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Amazon_Video" ,
 "foaf" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/FOAF_(ontology)" ,
 "foaf" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/FOAF_(ontology)" ,
 "predicate" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/SQL" ,
 "predicate" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/SQL" ,
 "Montreal" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/Montreal" ,
 "Jeopardy!" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Jeopardy!" ,
 "Reading" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Reading_F.C." ,
 "Reading" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Reading_Company" ,
 "Lucene" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Lucene" ,
 "ELIZA" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/ELIZA" ,
 "SaaS" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Software_as_a_service" ,
 "Dublin_Core" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Dublin_Core" ,
 "Named_Entity_Recognition" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Named-entity_recognition" ,
 "chatbots" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Software_agent" ,
 "Amazon_Alexa" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Amazon_Alexa" ,
 "natural_language" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Natural-language_processing" ,
 "natural_language" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Natural_language" ,
 "natural_language" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/Natural-language_processing" ,
 "natural_language" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/Natural_language" ,
 "McGill_University" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/McGill_University" ,
 "W3C" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/World_Wide_Web_Consortium" ,
 "Collaborative_Filtering" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Collaborative_filtering" ,
 "IBM" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/IBM" ,
 "rdf" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Resource_Description_Framework" ,
 "Resource_Description_Framework_(RDF)" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Resource_Description_Framework" ,
 "DBpedia" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/DBpedia" ,
 "DBpedia" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/DBpedia" ,
 "Natural_Language_Processing_(NLP)" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Natural-language_processing" ,
 "query_language" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Query_language" ,
 "search_engine" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Web_search_engine" ,
 "Ontology" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Ontology" ,
 "Mona_Lisa" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Mona_Lisa" ,
 "McGill" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/McGill_University" ,
 "Apple_Siri" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Siri" ,
 "Linked_Open_Data" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Linked_data" ,
 "MIT" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Massachusetts_Institute_of_Technology" ,
 "Layer_Cake" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Layer_cake" ,
 "public_knowledge" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/Public_Knowledge" ,
 "metadata" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Metadata" ,
 "artificial-intelligence" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Artificial_intelligence" ,
 "FOAF" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/FOAF_(ontology)" ,
 "formal_language" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Formal_language" ,
 "Concordia University" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Concordia_University" ,
 "Concordia_University" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Concordia_University" ,
 "Concordia University" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/Concordia_University" ,
 "Concordia_University" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/Concordia_University" ,
 "open_source" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Open-source_model" ,
 "Gene_Ontology" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Gene_ontology" ,
 "Stanford" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Stanford_University" ,
 "LinkedIn" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/LinkedIn" ,
 "Turing_Test" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Turing_test" ,
 "POWER7" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/POWER7" ,
 "Resource_Description_Framework" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/Resource_Description_Framework" ,
 "Steve_Jobs" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Steve_Jobs" ,
 "mature_technology" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Mature_technology" ,
 "Microsoft" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Microsoft" ,
 "Leverage" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Leverage_(TV_series)" ,
 "SPARQL" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/SPARQL" ,
 "Parry" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Hubert_Parry" ,
 "Elastic_Search" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Elasticsearch" ,
 "Machine_Learning" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Machine_learning" ,
 "URI" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/worksheet01.pdf" ,  , "http://dbpedia.org/resource/Uniform_Resource_Identifier" ,
 "AI" , "http://example.org/schema#/COMP6741-l1" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/1.Intelligent_Systems_Introduction/slides01.pdf" ,  , "http://dbpedia.org/resource/Artificial_intelligence" ,
